interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,date,format,hydrophone,n_hydrophone_detections,source_file,exp_annotated,outcome
251017044000,2,94,0,8,False,,,True,True,False,False,,,,,,False,TN
251017044500,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251017045000,2,94,0,10,False,,,False,True,False,False,,,,,,False,TN
251017045500,2,94,0,0,False,,,False,False,False,False,,,,,,False,TN
251017050000,2,94,0,11,False,,,True,True,False,False,,,,,,False,TN
251017050500,2,94,0,6,False,,,True,True,False,False,,,,,,False,TN
251017051000,2,94,0,1,False,,,False,True,False,False,,,,,,False,TN
251017051500,2,94,0,12,False,,,True,True,False,False,,,,,,False,TN
251017052000,2,94,0,41,False,,,True,True,False,False,,,,,,False,TN
251017052500,2,94,1,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017053000,2,94,2,19,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017053500,2,94,0,13,False,,,True,True,False,False,,,,,,False,TN
251017054000,2,94,1,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017054500,2,94,3,44,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017055000,2,94,1,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017055500,2,94,0,19,False,,,True,True,False,False,,,,,,False,TN
251017060000,2,94,35,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017060500,2,94,11,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017061000,2,94,6,45,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251017061500,2,94,16,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017062000,2,94,4,43,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017062500,2,94,6,52,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017063000,2,94,9,38,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017063500,2,94,14,33,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017064000,2,94,17,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017064500,2,94,1,26,True,Tt,Tt,True,True,True,False,,,,,,False,FP
251017065000,2,94,0,20,False,,,True,True,False,False,,,,,,False,TN
251017065500,2,94,1,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017070000,2,94,2,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017070500,2,94,0,41,False,,,True,True,False,False,,,,,,False,TN
251017071000,2,94,1,49,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017071500,2,94,8,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017072000,2,94,1,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017072500,2,94,1,16,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251017073000,2,94,7,53,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017073500,2,94,0,41,False,,,True,True,False,False,,,,,,False,TN
251017074000,2,94,0,41,False,,,True,True,False,False,,,,,,False,TN
251017074500,2,94,3,42,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017075000,2,94,1,32,True,Gg,Gg,True,True,True,False,,,,,,False,FP
251017075500,2,94,0,38,False,,,True,True,False,False,,,,,,False,TN
251017080000,2,94,0,35,False,,,True,True,False,False,,,,,,False,TN
251017080500,2,94,0,39,False,,,True,True,False,False,,,,,,False,TN
251017081000,2,94,4,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017081500,2,94,1,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017082000,2,94,0,20,False,,,True,True,False,False,,,,,,False,TN
251017082500,2,94,0,22,False,,,True,True,False,False,,,,,,False,TN
251017083000,2,94,1,12,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251017083500,2,94,1,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017084000,2,94,1,19,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251017084500,2,94,6,52,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251017085000,2,94,38,42,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251017085500,2,94,47,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017090000,2,94,47,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017090500,2,94,47,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017091000,2,94,48,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017091500,2,94,47,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017092000,2,94,47,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017092500,2,94,47,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017093000,2,94,44,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017093500,2,94,47,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017094000,2,94,45,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017094500,2,94,44,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017095000,2,94,44,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017095500,2,94,38,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017100000,2,94,42,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017100500,2,94,42,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017101000,2,94,33,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017101500,2,94,18,56,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017102000,2,94,9,67,True,"Ambig, Dd, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017102500,2,94,5,74,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251017103000,2,94,17,55,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251017103500,2,94,41,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017104000,2,94,44,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017104500,2,94,46,38,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017105000,2,94,42,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017105500,2,94,44,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017110000,2,94,43,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251017110500,2,94,42,8,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251019175000,2,94,70,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019175500,2,94,75,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019180000,2,94,88,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019180500,2,94,89,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019181000,2,94,87,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019181500,2,94,85,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019182000,2,94,38,45,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019182500,2,94,77,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019183000,2,94,70,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019183500,2,94,62,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019184000,2,94,52,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019184500,2,94,54,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019185000,2,94,54,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019185500,2,94,64,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019190000,2,94,64,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019190500,2,94,56,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019191000,2,94,49,42,True,"Ambig, Oo, Tt",Ambig,True,True,True,False,,,,,,False,FP
251019191500,2,94,36,48,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019192000,2,94,64,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019192500,2,94,4,51,True,"Ambig, Oo",Oo,True,True,True,False,,,,,,False,FP
251019193000,2,94,12,53,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251019193500,2,94,34,56,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251019194000,2,94,74,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019194500,2,94,6,72,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019195000,2,94,44,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019195500,2,94,21,47,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019200000,2,94,48,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019200500,2,94,30,34,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251019201000,2,94,47,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019201500,2,94,51,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019202000,2,94,48,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019202500,2,94,63,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019203000,2,94,39,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019203500,2,94,47,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019204000,2,94,42,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019204500,2,94,61,18,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251019205000,2,94,73,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019205500,2,94,90,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019210000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019210500,2,94,94,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019211000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019211500,2,94,65,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019212000,2,94,79,10,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251019212500,2,94,81,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019213000,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019213500,2,94,77,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019214000,2,94,81,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019214500,2,94,91,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019215000,2,94,89,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019215500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019220000,2,94,68,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019220500,2,94,74,11,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019221000,2,94,80,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019221500,2,94,52,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019222000,2,94,76,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019222500,2,94,59,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019223000,2,94,47,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019223500,2,94,50,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019224000,2,94,55,28,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251019224500,2,94,54,34,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019225000,2,94,48,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019225500,2,94,50,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019230000,2,94,47,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019230500,2,94,38,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019231000,2,94,35,45,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019231500,2,94,52,38,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019232000,2,94,86,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019232500,2,94,84,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019233000,2,94,40,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019233500,2,94,39,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019234000,2,94,33,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019234500,2,94,48,44,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019235000,2,94,75,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251019235500,2,94,87,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020000000,2,94,91,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020000500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020001000,2,94,67,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020001500,2,94,52,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020002000,2,94,61,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020002500,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020003000,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020003500,2,94,90,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020004000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020004500,2,94,93,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020005000,2,94,89,5,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020005500,2,94,87,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020010000,2,94,79,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020010500,2,94,91,3,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020011000,2,94,67,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020011500,2,94,67,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020012000,2,94,92,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020012500,2,94,70,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020013000,2,94,63,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020013500,2,94,46,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020014000,2,94,77,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020014500,2,94,64,13,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020015000,2,94,46,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020015500,2,94,47,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020020000,2,94,42,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020020500,2,94,46,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020021000,2,94,25,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020021500,2,94,8,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020022000,2,94,47,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020022500,2,94,14,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020023000,2,94,39,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020023500,2,94,26,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020024000,2,94,45,4,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020024500,2,94,25,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020025000,2,94,45,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020025500,2,94,44,14,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020030000,2,94,50,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020030500,2,94,50,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020031000,2,94,46,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020031500,2,94,6,64,True,"Ambig, Tt",Ambig,True,True,True,False,,,,,,False,FP
251020032000,2,94,38,45,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020032500,2,94,44,41,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020033000,2,94,36,47,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020033500,2,94,39,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020034000,2,94,31,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020034500,2,94,54,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020035000,2,94,35,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020035500,2,94,43,9,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020040000,2,94,47,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020040500,2,94,48,12,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020041000,2,94,48,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020041500,2,94,51,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020042000,2,94,48,16,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020042500,2,94,44,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020043000,2,94,49,31,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020043500,2,94,50,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020044000,2,94,30,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020044500,2,94,45,24,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020045000,2,94,50,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020045500,2,94,46,19,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020050000,2,94,32,20,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020050500,2,94,8,27,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251020051000,2,94,34,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020051500,2,94,34,18,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020052000,2,94,38,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020052500,2,94,34,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020053000,2,94,51,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020053500,2,94,43,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020054000,2,94,11,26,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020054500,2,94,6,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020055000,2,94,56,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020055500,2,94,43,33,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020060000,2,94,5,56,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020060500,2,94,38,15,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020061000,2,94,12,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020061500,2,94,43,12,True,"Ambig, Gg",Ambig,True,True,True,False,,,,,,False,FP
251020062000,2,94,23,47,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020062500,2,94,40,38,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020063000,2,94,24,49,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020063500,2,94,36,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020064000,2,94,22,58,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020064500,2,94,23,42,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020065000,2,94,28,25,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020065500,2,94,23,29,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020070000,2,94,4,43,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020070500,2,94,5,39,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020071000,2,94,14,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020071500,2,94,18,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020072000,2,94,12,40,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020072500,2,94,0,49,False,,,True,True,False,False,,,,,,False,TN
251020073000,2,94,26,27,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020073500,2,94,41,8,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020074000,2,94,47,1,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020074500,2,94,47,2,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020075000,2,94,30,17,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020075500,2,94,8,35,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020080000,2,94,9,36,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020080500,2,94,3,43,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020081000,2,94,40,10,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020081500,2,94,1,23,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020082000,2,94,17,22,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020082500,2,94,18,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020083000,2,94,47,6,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020083500,2,94,20,28,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020084000,2,94,44,21,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020084500,2,94,47,0,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020085000,2,94,44,7,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020085500,2,94,23,30,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020090000,2,94,15,44,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020090500,2,94,1,32,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020091000,2,94,38,31,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251020091500,2,94,41,37,True,"Ambig, Oo",Ambig,True,True,True,False,,,,,,False,FP
251020092000,2,94,21,49,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020092500,2,94,1,39,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020093000,2,94,34,37,True,Ambig,Ambig,True,True,True,False,,,,,,False,FP
251020093500,2,94,1,42,True,Oo,Oo,True,True,True,False,,,,,,False,FP
251020094000,2,94,1,21,True,Oo,Oo,True,True,True,False,,,,,,False,FP
