n_shots,classifier,trial,accuracy,macro_f1,roc_auc,time_s
64,Decision Tree,9,0.8134092346616065,0.7976664584309439,0.8021390374331551,0.09222531318664551
64,Random Forest,0,0.872865275142315,0.8602506842760747,0.9445456085279929,1.16432523727417
64,Random Forest,1,0.8716002530044276,0.860660214508499,0.9406663484360874,1.2106101512908936
64,Random Forest,2,0.8807716635041113,0.8698753926828445,0.9450737686346368,1.196678876876831
64,Random Forest,3,0.8753953194180898,0.8643574489582607,0.9449967773654467,1.2654962539672852
64,Random Forest,4,0.8747628083491461,0.8634533983326761,0.946788694162082,1.1786541938781738
64,Random Forest,5,0.8757115749525617,0.864406975697447,0.9450181149457653,1.1699192523956299
64,Random Forest,6,0.872865275142315,0.8595979879515676,0.9447123496195531,1.2093119621276855
64,Random Forest,7,0.8731815306767868,0.8606854853108329,0.9396557830342038,1.2546653747558594
64,Random Forest,8,0.8678051865907653,0.8520448393748279,0.9429257122242337,1.2156109809875488
64,Random Forest,9,0.8788741302972802,0.8681185058862542,0.9464596114800581,1.1626076698303223
64,SVM (RBF),0,0.8855154965211891,0.8774326740836715,0.9475918230872619,0.49412012100219727
64,SVM (RBF),1,0.8807716635041113,0.8721527191117568,0.9431707644353131,0.4737851619720459
64,SVM (RBF),2,0.885831752055661,0.8789292017930428,0.9433194675723773,0.5181393623352051
64,SVM (RBF),3,0.8833017077798861,0.8760865859713309,0.9444263820482758,0.5324602127075195
64,SVM (RBF),4,0.885831752055661,0.8777924962017651,0.9492271176448591,0.528264045715332
64,SVM (RBF),5,0.8776091081593927,0.8699998374591615,0.9435068863190913,0.5106315612792969
64,SVM (RBF),6,0.8744465528146742,0.864888709598779,0.9469868916864828,0.5547194480895996
64,SVM (RBF),7,0.8769765970904491,0.8664689422703747,0.9410282074012806,0.519364595413208
64,SVM (RBF),8,0.8788741302972802,0.8674847068826004,0.9434030580932123,0.5100076198577881
64,SVM (RBF),9,0.8851992409867173,0.8774109036225968,0.9479743597076092,0.4871251583099365
64,Nearest Centroid,0,0.8795066413662239,0.8715924578707419,0.9238468357688238,0.20184588432312012
64,Nearest Centroid,1,0.8734977862112587,0.8653905016438791,0.9177401082717219,0.19692444801330566
64,Nearest Centroid,2,0.8826691967109425,0.8762342137172264,0.921601990334296,0.19394278526306152
64,Nearest Centroid,3,0.8769765970904491,0.8700703922961109,0.919343506446369,0.1925337314605713
64,Nearest Centroid,4,0.879190385831752,0.8718657669252087,0.9216530245470165,0.19357538223266602
64,Nearest Centroid,5,0.8763440860215054,0.8689516477368666,0.9202352853186448,0.1976475715637207
64,Nearest Centroid,6,0.8801391524351676,0.8724364163557139,0.9245544955202081,0.19954228401184082
64,Nearest Centroid,7,0.8769765970904491,0.8682679903933428,0.9222231998891326,0.20675015449523926
64,Nearest Centroid,8,0.8785578747628083,0.8698018109674577,0.9249854266526176,0.20581936836242676
64,Nearest Centroid,9,0.8842504743833017,0.8771536213447828,0.9233576112468846,0.19242548942565918
128,Logistic Regression,0,0.8734344100197758,0.8633554534387029,0.9391741383321399,0.07412409782409668
128,Logistic Regression,1,0.8714568226763348,0.8619034325387193,0.9433750542789487,0.06971931457519531
128,Logistic Regression,2,0.8734344100197758,0.8634081922069736,0.9366241622889213,0.07570290565490723
128,Logistic Regression,3,0.8740936058009229,0.86401451152662,0.9435465494830543,0.07612109184265137
128,Logistic Regression,4,0.8744232036914964,0.8649641188610695,0.9374706511515257,0.07351303100585938
128,Logistic Regression,5,0.8681608437705999,0.8592349787622977,0.9372184242218107,0.08143162727355957
128,Logistic Regression,6,0.8846407382992749,0.8763867062452709,0.9458404769764106,0.07729530334472656
128,Logistic Regression,7,0.8681608437705999,0.8553783614759225,0.9369681081021691,0.06192445755004883
128,Logistic Regression,8,0.8767303889255109,0.8656309489468751,0.9402561345363156,0.07647705078125
128,Logistic Regression,9,0.8833223467369808,0.874973982888074,0.9449185111158989,0.07374739646911621
128,Decision Tree,0,0.8236651285431773,0.8041826656920777,0.8012482844508308,0.23665332794189453
128,Decision Tree,1,0.8223467369808833,0.8051642043020937,0.8058982407649355,0.2228260040283203
128,Decision Tree,2,0.8058668424522083,0.7897921890172428,0.7945341755547201,0.21129608154296875
128,Decision Tree,3,0.8098220171390903,0.7931649187395549,0.7964860680449021,0.2104644775390625
128,Decision Tree,4,0.8183915622940013,0.8000460493541428,0.7995897013069464,0.21349525451660156
128,Decision Tree,5,0.8256427158866183,0.8091053839055048,0.8103929437605601,0.22389435768127441
128,Decision Tree,6,0.8160843770599868,0.8010515182852308,0.8063112145920921,0.2679462432861328
128,Decision Tree,7,0.8414634146341463,0.8218367798149872,0.8153686931922137,0.22066783905029297
128,Decision Tree,8,0.7936717205009888,0.7687505631220215,0.7640278538784429,0.2685532569885254
128,Decision Tree,9,0.8243243243243243,0.8044608344769153,0.8008837974292917,0.23440933227539062
128,Random Forest,0,0.8691496374423203,0.8567388230822031,0.9422022945962769,0.9846286773681641
