interval,n_wavs,n_segments,n_cetacean_segs,n_uncertain_segs,model_positive,model_sp_any,model_sp_majority,model_pos_argmax,model_pos_vec,model_pos_pr,exp_positive,exp_top_species,n_wavs_annotated,source,sum_exp_Ambig,sum_exp_Bb,sum_exp_Dc,sum_exp_Dd,sum_exp_Gg,sum_exp_Gm,sum_exp_Lo,sum_exp_Oo,sum_exp_Pm,sum_exp_Sc,sum_exp_Tt,sum_exp_Zc,exp_annotated,outcome
240808175000,5,60,0,4,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.9159999999999835,1.7000000000000002,7.883999999999994,0.0,0.5506666666666665,0.0039999999999998995,0.0,2.3133333333333335,4.632,0.0,True,FN
240808175500,5,60,0,5,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.0346666666666664,2.12,8.81333333333333,0.0,0.6013333333333332,0.0,0.0,2.373333333333333,5.057333333333321,0.0,True,FN
240808180000,5,60,0,5,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.503999999999997,1.5973333333333333,6.1053333333333235,0.0,0.42133333333333317,0.0,0.0,2.0906666666666665,4.281333333333333,0.0,True,FN
240808180500,5,60,0,6,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.2866666666666573,2.0613333333333332,9.225333333333312,0.0,0.9893333333333331,0.0013333333333333,0.0,2.3413333333333335,5.094666666666657,0.0,True,FN
240808181000,5,60,0,4,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.297333333333327,2.461333333333333,11.03333333333332,0.0,1.0399999999999998,0.007999999999999799,0.0,3.0773333333333266,6.082666666666658,0.0,True,FN
240808181500,5,60,0,7,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.957333333333313,5.133333333333317,21.073333333333313,0.0,1.4759999999999998,0.0066666666666666,0.0,5.371999999999991,10.981333333333327,0.0,True,FN
240808182000,5,60,0,4,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.52933333333332,2.8879999999999995,9.149333333333328,0.0,0.7866666666666664,0.0026666666666666,0.0,2.6706666666666603,5.973333333333324,0.0,True,FN
240808182500,5,60,0,6,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.594666666666667,2.3893333333333335,11.38399999999999,0.0,0.6866666666666664,0.0066666666666665,0.0,3.005333333333333,5.933333333333313,0.0,True,FN
240808183000,5,60,0,3,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.149333333333321,3.595999999999997,15.565333333333324,0.0,1.2639999999999998,0.0079999999999999,0.0,4.474666666666648,8.942666666666652,0.0,True,FN
240808183500,5,60,0,4,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.10933333333332,3.4039999999999906,15.649333333333315,0.0,1.0559999999999998,0.0039999999999998995,0.0,4.063999999999987,9.713333333333328,0.0,True,FN
240808184000,5,60,1,8,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.709333333333321,4.579999999999993,18.738666666666642,0.0,1.7973333333333332,0.0053333333333332,0.0,5.706666666666657,11.46266666666665,0.0,True,TP
240808184500,5,60,0,5,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.727999999999997,3.743999999999997,13.545333333333328,0.0,0.8613333333333332,0.0026666666666666,0.0,3.91066666666666,8.207999999999988,0.0,True,FN
240808185000,5,60,0,5,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.3439999999999905,2.855999999999993,12.426666666666646,0.0,0.796,0.0013333333333333,0.0,3.4693333333333234,7.106666666666661,0.0,True,FN
240808185500,5,60,0,14,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.282666666666654,4.975999999999997,21.36266666666665,0.0,1.4679999999999997,0.0146666666666665,0.0,5.267999999999992,12.627999999999991,0.0,True,FN
240808190000,5,60,1,3,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.6839999999999935,2.2973333333333334,10.52799999999999,0.0,0.8986666666666665,0.0213333333333333,0.0,3.072,6.498666666666657,0.0,True,TP
240808190500,5,60,1,8,True,Oo,Oo,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.911999999999989,5.345333333333324,21.095999999999982,0.0,1.6186666666666665,0.0039999999999998995,0.0,6.138666666666664,14.885333333333312,0.0,True,TP
240808191000,5,60,0,9,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.251999999999994,3.35866666666666,12.343999999999982,0.0,0.8786666666666665,0.0093333333333333,0.0,3.9559999999999933,8.201333333333316,0.0,True,FN
240808191500,5,60,0,6,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.374666666666657,3.03066666666666,15.134666666666643,0.0,1.3346666666666667,0.0066666666666666,0.0,3.9919999999999907,7.126666666666657,0.0,True,FN
240808192000,5,60,1,7,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.3759999999999835,4.191999999999997,15.827999999999982,0.0,1.3746666666666667,0.0026666666666666,0.0,4.96266666666666,10.263999999999982,0.0,True,TP
240808192500,5,60,2,8,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.877333333333314,3.8506666666666636,16.96133333333331,0.0,1.3213333333333332,0.0053333333333332,0.0,5.127999999999997,10.855999999999991,0.0,True,TP
240808193000,5,60,0,8,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.309333333333319,4.959999999999984,19.29466666666665,0.0,1.2306666666666666,0.018666666666666602,0.0,5.402666666666651,12.783999999999994,0.0,True,FN
240808193500,5,60,0,17,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,9.730666666666652,6.634666666666657,27.30399999999997,0.0,1.8333333333333335,0.0186666666666664,0.0,7.286666666666642,16.191999999999975,0.0,True,FN
240808194000,5,60,0,8,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.453333333333324,4.38799999999999,16.99066666666665,0.0,1.588,0.0093333333333332,0.0,4.659999999999991,11.910666666666646,0.0,True,FN
240808194500,5,60,0,7,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.445333333333322,3.56933333333333,17.68133333333331,0.0,1.2053333333333331,0.0039999999999998995,0.0,3.648,9.446666666666651,0.0,True,FN
240808195000,5,60,0,12,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,8.277333333333301,5.23866666666665,21.601333333333322,0.0,1.1506666666666665,0.0106666666666665,0.0,6.9439999999999795,15.77733333333331,0.0,True,FN
240808195500,5,60,0,3,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.470666666666657,1.4506666666666665,6.6906666666666545,0.0,0.4506666666666666,0.0026666666666666,0.0,1.9426666666666668,3.9919999999999938,0.0,True,FN
240808200000,5,60,0,9,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.7359999999999705,4.637333333333333,17.674666666666653,0.0,1.7693333333333334,0.0093333333333332,0.0,6.254666666666654,13.91866666666665,0.0,True,FN
240808200500,5,60,0,10,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,8.207999999999988,5.285333333333314,20.54799999999998,0.0,1.6826666666666663,0.007999999999999799,0.0,6.014666666666661,13.253333333333314,0.0,True,FN
240808201000,5,60,0,12,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.134666666666656,2.88,14.00533333333331,0.0,0.8559999999999999,0.0026666666666666,0.0,3.41199999999999,6.709333333333324,0.0,True,FN
240808201500,5,60,0,15,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.775999999999991,4.6879999999999935,22.11599999999997,0.0,1.5733333333333333,0.018666666666666498,0.0,6.014666666666651,10.813333333333322,0.0,True,FN
240808202000,5,60,0,18,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,8.07199999999999,5.030666666666656,14.937733333333329,0.0,1.4386666666666665,0.0106666666666665,0.0,6.181333333333324,13.001333333333314,0.0,True,FN
240808202500,5,60,1,16,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,8.821333333333316,6.1733333333333205,23.677333333333323,0.0,1.0506666666666666,0.0119999999999999,0.0,7.439999999999994,15.825333333333326,0.0,True,TP
240808203000,5,60,0,18,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.034666666666661,4.143999999999997,20.52399999999998,0.0,1.389333333333333,0.0026666666666666,0.0,4.905333333333333,8.999999999999982,0.0,True,FN
240808203500,5,60,0,9,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.3666666666666565,2.0346666666666664,10.114666666666658,0.0,0.6719999999999999,0.0053333333333332,0.0,2.79199999999999,5.0146666666666535,0.0,True,FN
240808204000,5,60,0,10,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.6026666666666665,1.5586666666666666,8.215999999999987,0.0,0.6693333333333331,0.0013333333333333,0.0,2.0813333333333333,3.8706666666666605,0.0,True,FN
240808204500,5,60,0,14,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.227999999999997,3.9599999999999937,16.006666666666657,0.0,1.7026666666666668,0.0066666666666665,0.0,4.69999999999999,8.395999999999994,0.0,True,FN
240808205000,5,60,0,16,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.134666666666656,4.1599999999999975,17.59466666666664,0.0,1.2359999999999998,0.007999999999999799,0.0,4.663999999999997,10.202666666666651,0.0,True,FN
240808205500,5,60,1,14,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.947999999999981,3.3706666666666667,15.561333333333312,0.0,1.188,0.007999999999999799,0.0,4.197333333333333,8.726666666666649,0.0,True,TP
240808210000,5,60,0,10,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.8586666666666605,2.9173333333333336,11.034666666666642,0.0,0.5959999999999999,0.0066666666666665,0.0,3.0333333333333337,6.553333333333324,0.0,True,FN
240808210500,5,60,1,13,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.858666666666661,3.6786666666666634,15.86133333333333,0.0,1.2093333333333334,0.0026666666666666,0.0,4.533333333333328,8.855999999999987,0.0,True,TP
240808211000,5,60,0,16,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.802666666666656,3.2746666666666666,14.941333333333322,0.0,1.2853333333333332,0.0039999999999998995,0.0,4.419999999999994,9.271999999999988,0.0,True,FN
240808211500,5,60,0,23,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.361333333333325,5.026666666666659,21.274666666666644,0.0,1.2759999999999998,0.0159999999999999,0.0,5.907999999999991,13.137333333333311,0.0,True,FN
240808212000,5,60,0,24,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.809333333333324,4.31866666666666,19.25333333333332,0.0,1.849333333333333,0.009333333333333301,0.0,4.615999999999991,10.143999999999979,0.0,True,FN
240808212500,5,60,0,26,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.853333333333333,1.5426666666666669,6.505333333333324,0.0,0.4679999999999999,0.0026666666666666,0.0,2.457333333333333,5.170666666666658,0.0,True,FN
240808213000,5,60,0,31,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.670666666666658,3.2653333333333268,13.591999999999981,0.0,1.1199999999999997,0.0039999999999998995,0.0,4.10799999999999,8.239999999999988,0.0,True,FN
240808213500,5,60,2,28,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,9.65733333333332,5.609333333333313,21.113333333333316,0.0,1.9693333333333334,0.018666666666666498,0.0,7.053333333333324,13.578666666666656,0.0,True,TP
240808214000,5,60,0,35,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.727999999999997,2.399999999999997,10.991999999999983,0.0,1.2026666666666666,0.0039999999999998995,0.0,3.4320000000000004,7.241333333333331,0.0,True,FN
240808214500,5,60,0,45,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.968,2.857333333333333,9.75866666666665,0.0,0.7173333333333332,0.013333333333333199,0.0,3.2959999999999967,8.389333333333317,0.0,True,FN
240808215000,5,60,2,52,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.5853333333333275,3.8479999999999936,16.861333333333317,0.0,1.4639999999999995,0.0039999999999998995,0.0,4.813333333333324,10.42399999999998,0.0,True,TP
240808215500,5,60,3,47,True,Ambig,Ambig,True,True,True,True,Sc,5.0,XiulosAGOST_TOTAL,0.0,0.0,13.14159999999998,15.738666666666662,17.31639999999998,0.0,17.569333333333322,0.0146666666666666,0.0,32.41333333333332,23.30399999999998,0.0,True,TP
240808220000,5,60,0,4,False,,,True,True,False,True,Sc,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.21546666666664,18.19333333333332,13.87333333333331,0.0,23.52533333333333,0.0039999999999998995,0.0,41.415999999999976,27.973333333333308,0.0,True,FN
240808220500,5,60,5,46,True,Ambig,Ambig,True,True,True,True,Sc,5.0,XiulosAGOST_TOTAL,0.0,0.0,18.727866666666642,9.229333333333319,12.674266666666652,0.0,8.578666666666647,0.0013333333333333,0.0,19.895999999999972,13.897333333333314,0.0,True,TP
240808221000,5,60,0,60,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.977333333333321,2.284,14.215999999999987,0.0,1.603999999999997,0.0,0.0,4.52933333333333,4.389333333333324,0.0,True,FN
240808221500,5,60,0,59,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.37466666666666,1.4106666666666665,7.414666666666648,0.0,0.5439999999999999,0.0026666666666666,0.0,2.2426666666666666,3.0106666666666637,0.0,True,FN
240808222000,5,60,0,59,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.33199999999999985,0.45599999999999996,1.8079999999999998,0.0,0.0986666666666666,0.0,0.0,0.2573333333333332,1.0479999999999998,0.0,True,FN
240808222500,5,60,2,57,True,"Ambig, Tt",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.951999999999997,1.586666666666667,6.6013333333333275,0.0,0.4733333333333332,0.0,0.0,2.108,3.2786666666666666,0.0,True,TP
240808223000,5,60,2,39,True,"Ambig, Oo",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.1959999999999935,2.3053333333333335,9.579999999999984,0.0,0.853333333333333,0.0039999999999998995,0.0,2.8840000000000003,5.177333333333321,0.0,True,TP
240808223500,5,60,2,56,True,"Ambig, Tt",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.5799999999999974,2.112,11.326666666666648,0.0,1.136,0.0,0.0,2.6613333333333333,5.183999999999993,0.0,True,TP
240808224000,5,60,0,60,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.969333333333317,3.1039999999999996,13.213333333333317,0.0,1.2119999999999995,0.0039999999999998995,0.0,4.15866666666666,7.3386666666666525,0.0,True,FN
240808224500,5,60,1,58,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.4466666666666637,2.39466666666666,10.483999999999991,0.0,0.7559999999999999,0.0026666666666666,0.0,2.7573333333333334,5.158666666666651,0.0,True,TP
240808225000,5,60,0,60,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.136,1.1893333333333334,5.315999999999996,0.0,0.9026666666666664,0.0013333333333333,0.0,1.5933333333333335,2.8613333333333264,0.0,True,FN
240808225500,5,60,0,58,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.3626666666666605,2.7373333333333334,9.793333333333317,0.0,0.9573333333333331,0.0039999999999998995,0.0,3.1306666666666665,6.014666666666647,0.0,True,FN
240808230000,5,60,0,57,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.030666666666647,3.1279999999999997,12.478666666666658,0.0,1.38,0.0053333333333332,0.0,3.639999999999991,8.33733333333333,0.0,True,FN
240808230500,5,60,0,58,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.622666666666653,2.084,7.439999999999992,0.0,1.144,0.0053333333333332,0.0,2.98133333333333,5.722666666666661,0.0,True,FN
240808231000,5,60,0,57,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.236,2.0666666666666664,8.066666666666654,0.0,0.8186666666666664,0.0026666666666666,0.0,2.4506666666666668,4.358666666666657,0.0,True,FN
240808231500,5,60,0,54,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.370666666666663,1.745333333333333,7.907999999999998,0.0,0.7773333333333332,0.0053333333333332,0.0,2.036,4.157333333333334,0.0,True,FN
240808232000,5,60,0,57,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.8853333333333167,2.1039999999999934,7.011999999999995,0.0,0.6559999999999999,0.0026666666666666,0.0,2.854666666666667,5.485333333333322,0.0,True,FN
240808232500,5,60,0,58,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.022666666666667,1.909333333333333,8.497333333333321,0.0,0.7413333333333332,0.0066666666666665,0.0,2.2266666666666666,4.5959999999999965,0.0,True,FN
240808233000,5,60,0,58,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.637333333333333,1.8786666666666667,6.655999999999991,0.0,0.6426666666666665,0.0013333333333333,0.0,1.9959999999999998,5.187999999999987,0.0,True,FN
240808233500,5,60,0,53,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.6466666666666567,2.644,10.40266666666664,0.0,1.0786666666666664,0.0,0.0,2.7266666666666666,4.501333333333323,0.0,True,FN
240808234000,5,60,2,51,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.562666666666654,3.0173333333333305,11.747999999999982,0.0,1.2346666666666668,0.0946666666666666,0.0,2.85333333333333,5.48933333333332,0.0,True,TP
240808234500,5,60,1,44,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.4053333333333335,1.661333333333333,10.123999999999981,0.0,0.6573333333333331,0.0,0.0,2.73466666666666,3.417333333333324,0.0,True,TP
240808235000,5,60,3,40,True,"Ambig, Tt",Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.6319999999999935,2.9333333333333274,10.422666666666647,0.0,0.43199999999999983,0.0,0.0,2.004,5.575999999999993,0.0,True,TP
240808235500,5,60,1,34,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.048,1.2879999999999998,5.659999999999993,0.0,0.3746666666666665,0.0,0.0,1.857333333333333,3.7719999999999967,0.0,True,TP
240809000000,5,60,2,15,True,"Ambig, Tt",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.8079999999999998,0.8986666666666666,6.383999999999991,0.0,0.7186666666666666,0.0,0.0,1.2026666666666666,1.988,0.0,True,TP
240809000500,5,60,7,48,True,"Ambig, Oo",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.326666666666664,3.219999999999997,12.44666666666666,0.0,0.8626666666666665,0.0093333333333333,0.0,2.7559999999999967,5.378666666666653,0.0,True,TP
240809001000,5,60,2,43,True,"Ambig, Dd",Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.89199999999999,4.859999999999994,9.938799999999985,0.0,1.4,0.0,0.0,4.010666666666666,7.165333333333333,0.0,True,TP
240809001500,5,60,1,34,True,Ambig,Ambig,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.979999999999997,3.7853333333333268,10.207866666666652,0.0,0.752,0.0039999999999998995,0.0,3.0053333333333234,5.750666666666657,0.0,True,TP
240809002000,5,60,6,45,True,Tt,Tt,True,True,True,True,Sc,5.0,XiulosAGOST_TOTAL,0.0,0.0,22.12906666666665,24.010799999999982,13.483733333333321,0.0,10.315999999999988,0.4013333333333332,0.0,25.14666666666664,17.31039999999998,0.0,True,TP
240809002500,5,60,1,42,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,7.017333333333321,4.433333333333334,19.44666666666665,0.0,2.377333333333333,0.0053333333333332,0.0,5.102666666666663,8.617333333333312,0.0,True,TP
240809003000,5,60,2,27,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,6.329333333333331,4.037333333333324,19.36399999999998,0.0,1.2919999999999998,0.0039999999999998995,0.0,4.618666666666661,9.354666666666644,0.0,True,TP
240809003500,5,60,1,13,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.8359999999999999,0.7293333333333332,3.007999999999997,0.0,0.0639999999999998,0.0,0.0,0.7773333333333332,2.58533333333333,0.0,True,TP
240809004000,5,60,0,26,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.742666666666663,2.558666666666667,11.43066666666666,0.0,1.265333333333333,0.0053333333333332,0.0,3.089333333333327,5.9079999999999835,0.0,True,FN
240809004500,5,60,0,18,False,,,False,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.0813333333333333,0.5559999999999999,2.102666666666667,0.0,0.19999999999999987,0.0173333333333333,0.0,0.9493333333333334,2.0933333333333333,0.0,True,FN
240809005000,5,60,1,20,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.393333333333326,2.518666666666667,11.533333333333324,0.0,1.229333333333333,0.009333333333333301,0.0,3.9839999999999964,6.331999999999987,0.0,True,TP
240809005500,5,60,0,18,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.4519999999999995,1.6426666666666667,8.379999999999992,0.0,0.6559999999999999,0.0013333333333333,0.0,1.644,3.2239999999999935,0.0,True,FN
240809010000,5,60,0,17,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.0693333333333332,1.6106666666666667,8.463999999999992,0.0,0.7533333333333333,0.021333333333333197,0.0,2.776,5.305333333333321,0.0,True,FN
240809010500,5,60,0,7,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.5559999999999936,0.9159999999999998,3.9626666666666606,0.0,0.3373333333333333,0.0,0.0,1.1213333333333333,3.1066666666666602,0.0,True,FN
240809011000,5,60,0,18,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.9386666666666637,2.445333333333333,10.34133333333332,0.0,1.1519999999999997,0.0039999999999998995,0.0,3.6879999999999935,6.430666666666658,0.0,True,FN
240809011500,5,60,0,14,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,5.31599999999999,2.8573333333333335,11.917333333333328,0.0,1.0999999999999996,0.0026666666666666,0.0,4.047999999999994,7.758666666666645,0.0,True,FN
240809012000,5,60,1,11,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.821333333333327,2.387999999999997,9.40533333333332,0.0,0.5266666666666665,0.0039999999999998995,0.0,2.859999999999997,4.99466666666666,0.0,True,TP
240809012500,5,60,0,16,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.01466666666666,1.8573333333333333,6.83866666666666,0.0,0.4759999999999998,0.0013333333333333,0.0,2.2946666666666666,5.51733333333333,0.0,True,FN
240809013000,5,60,0,14,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.086666666666667,1.9013333333333333,8.05333333333333,0.0,0.7546666666666666,0.0026666666666666,0.0,2.6133333333333333,5.58799999999999,0.0,True,FN
240809013500,5,60,2,13,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.811999999999984,3.2933333333333272,11.775999999999991,0.0,1.1533333333333333,0.0066666666666666,0.0,3.4293333333333234,8.529333333333321,0.0,True,TP
240809014000,5,60,0,15,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.3453333333333264,2.1293333333333333,8.977333333333313,0.0,0.8293333333333331,0.0013333333333333,0.0,2.7533333333333267,5.96399999999998,0.0,True,FN
240809014500,5,60,1,10,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.694666666666664,2.4240000000000004,10.61999999999998,0.0,0.7586666666666665,0.0013333333333333,0.0,2.8306666666666667,6.670666666666654,0.0,True,TP
240809015000,5,60,0,21,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,4.106666666666667,3.5106666666666664,17.70266666666665,0.0,0.9693333333333333,0.0066666666666666,0.0,3.7213333333333263,7.982666666666653,0.0,True,FN
240809015500,5,60,0,11,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,2.1479999999999997,1.3546666666666667,6.401333333333321,0.0,0.6839999999999998,0.0013333333333333,0.0,1.7813333333333332,3.629333333333326,0.0,True,FN
240809020000,5,60,0,10,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,0.6506666666666666,0.3493333333333333,1.1373333333333333,0.0,0.1733333333333332,0.0013333333333333,0.0,0.6626666666666665,1.0253333333333332,0.0,True,FN
240809020500,5,60,2,10,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,3.394666666666664,2.3159999999999994,6.91199999999999,0.0,0.6759999999999999,0.0053333333333332,0.0,2.709333333333333,5.986666666666667,0.0,True,TP
240809021000,5,60,0,12,False,,,True,True,False,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.7293333333333332,1.1506666666666667,4.203999999999986,0.0,0.2813333333333332,0.0,0.0,1.1146666666666665,2.52,0.0,True,FN
240809021500,5,60,1,8,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.652,0.9919999999999999,3.7693333333333308,0.0,0.4613333333333331,0.0026666666666666,0.0,1.4319999999999997,3.6906666666666537,0.0,True,TP
240809022000,5,60,1,11,True,Tt,Tt,True,True,True,True,Gg,5.0,XiulosAGOST_TOTAL,0.0,0.0,1.4266666666666665,1.1039999999999999,5.193333333333333,0.0,0.2666666666666664,0.0,0.0,1.1199999999999999,1.8893333333333264,0.0,True,TP
